order_id,customer_id,delivery_partner_id,product_id,feedback_id,order_datetime,area,customer_name,customer_segment,product_name,category,price,quantity,value,payment_method,promised_time,delivery_time_minutes,actual_time,reasons_if_delayed,rating,feedback_category,feedback_text,feedback_segment,emoji,star,img,Date
6322372546,43052303,8035,613942.0,9786423,"2024-02-19 09:59:21",Eluru,"Girik Mutti",Premium,"Pet Treats","Pet Care",545,3.0,1635,Wallet,"2024-02-19 10:16:21",19,"2024-02-19 10:35:21",Traffic,1,"Product Quality","I had a bad experience.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-02-19
9778782281,63025744,10170,818990.0,3312118,"2023-04-14 21:43:40",Panipat,"Eta Mander",Regular,Tomatoes,"Fruits & Vegetables",163.55,3.0,490.65,Card,"2023-04-14 21:54:40",13,"2023-04-14 22:07:40",Traffic,3,"Product Quality","Average experience, could improve.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-04-14
3867563962,14940427,7531,647462.0,3919034,"2023-12-24 17:29:37",Loni,"Sara Rajagopalan",Premium,Lotion,"Personal Care",326.42,1.0,326.42,Wallet,"2023-12-24 17:39:37",-5,"2023-12-24 17:34:37",NULL,4,Delivery,"Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2023-12-24
9277710098,38969732,71248,542300.0,9429214,"2023-04-02 16:32:17",Pune,"Manthan Chana",New,Popcorn,"Snacks & Munchies",255.35,2.0,510.7,Cash,"2023-04-02 16:48:17",10,"2023-04-02 16:58:17",Traffic,5,"Product Quality","Customer service was very helpful.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-04-02
7669322773,6081270,58926,77308.0,2275542,"2023-08-29 13:05:04",Gaya,"Caleb Sane",Inactive,Onions,"Fruits & Vegetables",223.27,2.0,446.54,Card,"2023-08-29 13:20:04",2,"2023-08-29 13:22:04",Traffic,4,"Customer Service","Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-08-29
3917427529,68159723,26537,771228.0,892549,"2024-10-12 11:58:44",Orai,"Yashvi Pathak",New,"Pet Treats","Pet Care",83.18,2.0,166.36,Cash,"2024-10-12 12:18:44",15,"2024-10-12 12:33:44",Traffic,3,"Customer Service","It was okay, nothing special.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-10-12
1934158144,65134271,30587,120532.0,8890516,"2024-04-02 17:08:27",Ajmer,"Ansh Singh",Premium,"Wheat Flour","Grocery & Staples",697.53,1.0,697.53,Card,"2024-04-02 17:23:27",5,"2024-04-02 17:28:27",Traffic,3,"Product Quality","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-04-02
3157338466,243838,92146,847349.0,4913600,"2023-08-24 15:58:23",Visakhapatnam,"Sudiksha Nagar",New,Potatoes,"Fruits & Vegetables",781.08,2.0,1562.16,UPI,"2023-08-24 16:16:23",-5,"2023-08-24 16:11:23",NULL,4,Delivery,"Overall good experience, thank you!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-08-24
9640662474,74761384,20774,760684.0,5644836,"2024-04-09 14:08:50",Nadiad,"Banjeet Gara",Premium,Rice,"Grocery & Staples",71.6,3.0,214.8,Cash,"2024-04-09 14:27:50",11,"2024-04-09 14:38:50",Traffic,4,Delivery,"Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-04-09
2356272189,42432226,68709,604184.0,3026456,"2024-04-09 02:07:11",Gandhinagar,"Gaurang Mitra",Premium,"Toilet Cleaner","Household Care",397.55,3.0,1192.65,Card,"2024-04-09 02:20:11",1,"2024-04-09 02:21:11",Traffic,4,Delivery,"Items were in perfect condition.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-04-09
1380510406,54338574,52711,602241.0,7213081,"2024-07-27 20:15:20",Guntur,"Yashodhara Gokhale",Premium,Nuts,"Snacks & Munchies",976.55,1.0,976.55,Wallet,"2024-07-27 20:31:20",4,"2024-07-27 20:35:20",Traffic,3,Delivery,"Not worth the price I paid.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2024-07-27
8008377895,23794330,43415,349294.0,1082563,"2023-06-26 13:17:29",Machilipatnam,"Nisha Amble",Regular,Onions,"Fruits & Vegetables",934.75,2.0,1869.5,Card,"2023-06-26 13:29:29",29,"2023-06-26 13:58:29",Traffic,5,Delivery,"Customer service was very helpful.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-06-26
3680678403,57537308,7068,313754.0,4295130,"2023-03-31 00:13:37",Jorhat,"Ayush Buch",New,Biscuits,"Snacks & Munchies",136.6,3.0,409.8,UPI,"2023-03-31 00:33:37",1,"2023-03-31 00:34:37",Traffic,3,"Customer Service","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-03-31
2847236502,6812439,97878,871592.0,9721776,"2024-07-16 10:47:30","Bhalswa Jahangir Pur","Vasana Mand",Premium,Carrots,"Fruits & Vegetables",870.29,1.0,870.29,Wallet,"2024-07-16 11:07:30",3,"2024-07-16 11:10:30",Traffic,5,"Product Quality","Great prices and fast delivery!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-07-16
5212392063,75510747,31900,532965.0,9147798,"2024-06-17 02:44:31",Fatehpur,"Shaurya Luthra",New,"Frozen Pizza","Instant & Frozen Food",307.23,1.0,307.23,Card,"2024-06-17 03:00:31",-2,"2024-06-17 02:58:31",NULL,5,"App Experience","Highly recommended!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-06-17
3804024939,91566278,17974,57405.0,7555725,"2024-01-27 21:13:51",Burhanpur,"Keya Chadha",Premium,"Baby Food","Baby Care",607.67,2.0,1215.34,Card,"2024-01-27 21:31:51",1,"2024-01-27 21:32:51",Traffic,4,Delivery,"Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-01-27
5395870775,18394558,66722,432617.0,4191143,"2024-08-01 19:15:33",Bareilly,"Dipta Sarraf",Regular,"Baby Wipes","Baby Care",863.18,3.0,2589.54,Card,"2024-08-01 19:33:33",-4,"2024-08-01 19:29:33",NULL,4,"Product Quality","Very happy with the service!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-08-01
511736499,38615653,49116,4452.0,5959980,"2024-10-24 21:20:11",Motihari,"Xiti Sachdeva",Regular,"Baby Wipes","Baby Care",169.88,1.0,169.88,Card,"2024-10-24 21:33:11",5,"2024-10-24 21:38:11",Traffic,3,"Product Quality","It was okay, nothing special.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-10-24
2895886759,69863493,67136,949818.0,1509068,"2023-09-07 22:24:10",Junagadh,"Yashica Madan",Regular,Biscuits,"Snacks & Munchies",483.05,1.0,483.05,Card,"2023-09-07 22:39:10",6,"2023-09-07 22:45:10",Traffic,5,"Product Quality","Great prices and fast delivery!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-09-07
6638513435,32809328,33099,306177.0,1223481,"2024-08-04 13:03:07",Chittoor,"Oeshi Raghavan",Premium,"Frozen Biryani","Instant & Frozen Food",769.24,3.0,2307.72,Cash,"2024-08-04 13:21:07",-3,"2024-08-04 13:18:07",NULL,4,"Customer Service","Very happy with the service!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-08-04
4168083780,13581527,55172,187399.0,2785902,"2024-06-09 04:29:32",Hajipur,"Jhalak Kalla",New,"Frozen Pizza","Instant & Frozen Food",53.49,1.0,53.49,Wallet,"2024-06-09 04:48:32",1,"2024-06-09 04:49:32",Traffic,2,"Product Quality","The order was incorrect.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-06-09
2501516144,88252625,56299,652118.0,7297221,"2024-10-01 09:14:18",Shivpuri,"Kritika Jha",New,"Frozen Biryani","Instant & Frozen Food",22.04,3.0,66.12,Cash,"2024-10-01 09:25:18",-2,"2024-10-01 09:23:18",NULL,3,"Customer Service","Average experience, could improve.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-10-01
7141387557,98246574,73154,349294.0,3448210,"2023-08-18 21:12:53",Chinsurah,"Rachita Varty",Premium,Onions,"Fruits & Vegetables",934.75,3.0,2804.25,Wallet,"2023-08-18 21:32:53",-2,"2023-08-18 21:30:53",NULL,3,"Customer Service","The product met my expectations.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-08-18
2747350024,75860724,13307,186168.0,1818906,"2024-08-16 13:12:40",Aizawl,"Pranav Venkataraman",Premium,"Dog Food","Pet Care",878.8,3.0,2636.4,UPI,"2024-08-16 13:31:40",-1,"2024-08-16 13:30:40",NULL,3,"Product Quality","I had a bad experience.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-08-16
9503407492,29272253,40500,764014.0,7622825,"2023-08-25 22:40:34",Kolhapur,"Brijesh Nadkarni",New,Salt,"Grocery & Staples",612.04,2.0,1224.08,Wallet,"2023-08-25 22:56:34",18,"2023-08-25 23:14:34",Traffic,4,"App Experience","Very happy with the service!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2023-08-25
4845607487,78053306,84614,513199.0,6184548,"2023-03-17 18:51:57",Visakhapatnam,"Meera Naik",Inactive,Cola,"Cold Drinks & Juices",422.23,1.0,422.23,Cash,"2023-03-17 19:02:57",3,"2023-03-17 19:05:57",Traffic,1,"Product Quality","Delivery was late and I was unhappy.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2023-03-17
2051769691,30447453,58157,890232.0,2324692,"2023-09-06 16:24:21",Thanjavur,"Jagrati Lad",Premium,"Mango Drink","Cold Drinks & Juices",432,1.0,432,UPI,"2023-09-06 16:38:21",-5,"2023-09-06 16:33:21",NULL,4,"Product Quality","The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2023-09-06
1092990139,85476508,53064,820973.0,1415598,"2024-10-01 01:17:29",Pallavaram,"Orinder Dua",Inactive,"Baby Wipes","Baby Care",114.52,2.0,229.04,Card,"2024-10-01 01:33:29",4,"2024-10-01 01:37:29",Traffic,3,"App Experience","Not worth the price I paid.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-10-01
5527612319,14632090,48508,690565.0,1365646,"2024-09-11 23:57:55",Miryalaguda,"Ria Baria",Regular,Cookies,"Snacks & Munchies",951.27,3.0,2853.81,Wallet,"2024-09-12 00:12:55",0,"2024-09-12 00:12:55",NULL,4,"Customer Service","Great prices and fast delivery!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2024-09-11
8852367079,22694456,5117,714999.0,3525651,"2024-04-07 05:11:02",Nashik,"Eesha Saha",New,Bread,"Dairy & Breakfast",882.51,3.0,2647.53,Wallet,"2024-04-07 05:25:02",2,"2024-04-07 05:27:02",Traffic,3,"Customer Service","The product met my expectations.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2024-04-07
1666202264,85474732,32884,337168.0,7211256,"2023-05-07 10:21:06",Allahabad,"Waida Lanka",Premium,Eggs,"Dairy & Breakfast",545.49,2.0,1090.98,Cash,"2023-05-07 10:39:06",6,"2023-05-07 10:45:06",Traffic,2,"Product Quality","Items were missing from my order.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-05-07
8606484804,41155125,49631,654297.0,5692120,"2024-06-18 15:23:30",Tenali,"Yahvi Doshi",Inactive,Potatoes,"Fruits & Vegetables",13.25,1.0,13.25,UPI,"2024-06-18 15:37:30",6,"2024-06-18 15:43:30",Traffic,2,"Product Quality","Items were missing from my order.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-06-18
8905341102,80862136,5762,937542.0,9823807,"2024-02-08 04:09:21",Ambattur,"Pallavi Seth",Premium,"Wheat Flour","Grocery & Staples",97.04,2.0,194.08,Cash,"2024-02-08 04:28:21",-1,"2024-02-08 04:27:21",NULL,5,"App Experience","Very fresh and well-packaged.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-02-08
5418735913,10210309,92033,606256.0,2704664,"2024-07-11 11:40:20",Kharagpur,"Deepa Dewan",Inactive,"Frozen Biryani","Instant & Frozen Food",369.28,1.0,369.28,Cash,"2024-07-11 11:56:20",-2,"2024-07-11 11:54:20",NULL,1,"Customer Service","I had a bad experience.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-07-11
970377475,48167795,2460,734789.0,3715026,"2024-09-03 22:45:37",Visakhapatnam,"Charita Kapoor",New,Popcorn,"Snacks & Munchies",395.82,2.0,791.64,Card,"2024-09-03 22:57:37",-1,"2024-09-03 22:56:37",NULL,5,Delivery,"Will definitely order again.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2024-09-03
7320527109,83298567,76831,291238.0,9593233,"2024-01-18 12:45:56",Asansol,"Vansha Kuruvilla",Premium,Chocolates,"Snacks & Munchies",746.03,2.0,1492.06,UPI,"2024-01-18 12:58:56",-1,"2024-01-18 12:57:56",NULL,4,"Product Quality","It was okay, nothing special.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2024-01-18
5120698,44174426,48582,187399.0,4367429,"2023-06-09 12:10:20",Salem,"Girindra Nair",New,"Frozen Pizza","Instant & Frozen Food",53.49,1.0,53.49,Wallet,"2023-06-09 12:25:20",15,"2023-06-09 12:40:20",Traffic,5,Delivery,"Very happy with the service!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2023-06-09
8178951021,46208150,80840,18035.0,4850003,"2024-03-24 18:55:35",Meerut,"Watika Bedi",New,"Dish Soap","Household Care",968.94,3.0,2906.82,UPI,"2024-03-24 19:08:35",18,"2024-03-24 19:26:35",Traffic,5,Delivery,"Excellent quality, will buy again!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-03-24
2479115586,55056284,6845,532965.0,9403859,"2024-03-14 18:40:17",Ichalkaranji,"Devika Lal",Inactive,"Frozen Pizza","Instant & Frozen Food",307.23,2.0,614.46,Wallet,"2024-03-14 18:51:17",4,"2024-03-14 18:55:17",Traffic,4,"Customer Service","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-03-14
6239453389,26285589,63625,880510.0,3751165,"2023-10-08 01:15:57",Yamunanagar,"Bakhshi De",New,Bread,"Dairy & Breakfast",951.43,2.0,1902.86,Wallet,"2023-10-08 01:30:57",-4,"2023-10-08 01:26:57",NULL,4,"Customer Service","Will definitely order again.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/X7wFjX1B/food.png,2023-10-08
3136508414,13585482,94346,435929.0,9884263,"2024-07-22 15:22:23",Buxar,"Meera Dara",Inactive,"Toilet Cleaner","Household Care",856.89,3.0,2570.67,Cash,"2024-07-22 15:33:23",-3,"2024-07-22 15:30:23",NULL,4,Delivery,"The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-07-22
5521273487,6992801,98929,18035.0,8141675,"2024-05-18 15:03:26",Rajkot,"Yochana Nagy",Premium,"Dish Soap","Household Care",968.94,2.0,1937.88,Cash,"2024-05-18 15:16:26",26,"2024-05-18 15:42:26",Traffic,3,"Product Quality","Nothing to complain about, but nothing exceptional.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-05-18
5445047872,37802267,66,723678.0,1957263,"2023-10-17 05:34:18",Orai,"Lipika Jha",New,"Dog Food","Pet Care",675.46,3.0,2026.38,Card,"2023-10-17 05:49:18",5,"2023-10-17 05:54:18",Traffic,2,"Customer Service","Not worth the price I paid.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-10-17
3678525130,36428139,82096,451812.0,6824174,"2023-03-20 18:18:25",Nagaon,"Hemani Ben",Premium,"Pain Reliever",Pharmacy,530.85,1.0,530.85,UPI,"2023-03-20 18:33:25",2,"2023-03-20 18:35:25",Traffic,5,Delivery,"Will definitely order again.",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,2023-03-20
2109203997,40277444,72612,131937.0,1967173,"2024-05-04 18:20:04",Panihati,"Damyanti Acharya",New,"Frozen Pizza","Instant & Frozen Food",287.81,1.0,287.81,Cash,"2024-05-04 18:35:04",12,"2024-05-04 18:47:04",Traffic,1,"App Experience","I had a bad experience.",Negative,https://i.postimg.cc/15zP0XBY/angry.png,⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-05-04
556665455,32500305,18521,876139.0,9478618,"2024-02-08 01:04:11",Orai,"Ridhi Khatri",New,Pulses,"Grocery & Staples",415.75,3.0,1247.25,Card,"2024-02-08 01:22:11",27,"2024-02-08 01:49:11",Traffic,4,Delivery,"Good selection of products.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-02-08
6573705785,24000329,13849,567671.0,518511,"2023-11-23 12:34:22",Gulbarga,"Aarush Dey",Premium,Biscuits,"Snacks & Munchies",418.48,2.0,836.96,Wallet,"2023-11-23 12:49:22",-4,"2023-11-23 12:45:22",NULL,4,Delivery,"Customer service was very helpful.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/CKP7Ydrp/snacks.png,2023-11-23
2609502403,2058037,70771,131136.0,8677118,"2024-10-31 18:23:21",Rajkot,"Yutika Badal",Inactive,Salt,"Grocery & Staples",37.8,1.0,37.8,Wallet,"2024-10-31 18:35:21",2,"2024-10-31 18:37:21",Traffic,3,"App Experience","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-10-31
1463293930,85354059,55394,689769.0,3263168,"2024-06-06 14:26:05",Begusarai,"Anamika Dugar",Premium,"Frozen Vegetables","Instant & Frozen Food",46.62,1.0,46.62,UPI,"2024-06-06 14:41:05",-5,"2024-06-06 14:36:05",NULL,4,"App Experience","Customer service was very helpful.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1RVwdvpH/ice-cream.png,2024-06-06
8132887999,84456355,7931,433521.0,4714369,"2024-02-25 16:07:58","Karawal Nagar","Avi Ratti",New,Diapers,"Baby Care",321.33,2.0,642.66,Wallet,"2024-02-25 16:24:58",11,"2024-02-25 16:35:58",Traffic,2,"Product Quality","The packaging was poor.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/k55tvsJW/feeding.png,2024-02-25
7178789018,46208150,53062,112390.0,8859102,"2023-09-12 08:53:53",Meerut,"Watika Bedi",New,Toothpaste,"Personal Care",877.98,1.0,877.98,Wallet,"2023-09-12 09:09:53",-3,"2023-09-12 09:06:53",NULL,3,Delivery,"Average experience, could improve.",Neutral,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/hvmm7GSw/personal-care.png,2023-09-12
2295700159,83023956,61371,760828.0,5063494,"2024-03-11 12:32:17",Nanded,"Lopa Kalita",Regular,"Pet Treats","Pet Care",563.45,3.0,1690.35,Card,"2024-03-11 12:48:17",7,"2024-03-11 12:55:17",Traffic,4,"App Experience","Customer service was very helpful.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2024-03-11
9277089038,35988028,75267,837480.0,2318001,"2023-04-15 20:02:46",Naihati,"Tejas Char",Premium,"Cough Syrup",Pharmacy,217.4,2.0,434.8,Wallet,"2023-04-15 20:21:46",8,"2023-04-15 20:29:46",Traffic,4,"Product Quality","The product met my expectations.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,2023-04-15
9452353274,97770901,4535,34186.0,2264492,"2024-10-10 19:27:15",Bidhannagar,"Dhruv Krishna",Inactive,Mangoes,"Fruits & Vegetables",925.65,1.0,925.65,Cash,"2024-10-10 19:37:15",1,"2024-10-10 19:38:15",Traffic,4,"App Experience","Very happy with the service!",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-10-10
5434328922,67340606,57029,837480.0,6613978,"2024-02-08 07:35:10",Tirunelveli,"Onkar Arya",Premium,"Cough Syrup",Pharmacy,217.4,2.0,434.8,Card,"2024-02-08 07:46:10",-2,"2024-02-08 07:44:10",NULL,3,Delivery,"The order was incorrect.",Negative,https://i.postimg.cc/d02zccny/confused.png,⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,2024-02-08
3327051807,99707100,26018,516376.0,1571610,"2023-10-02 16:46:07",Munger,"Falan Master",Inactive,Onions,"Fruits & Vegetables",877.43,3.0,2632.29,Card,"2023-10-02 17:06:07",3,"2023-10-02 17:09:07",Traffic,5,"Product Quality","Overall good experience, thank you!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2023-10-02
1461604569,25713335,49871,812607.0,4015052,"2024-04-26 02:03:57",Chennai,"Ojas Sridhar",New,Potatoes,"Fruits & Vegetables",416.65,1.0,416.65,UPI,"2024-04-26 02:18:57",-1,"2024-04-26 02:17:57",NULL,2,"Customer Service","I had a bad experience.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-04-26
606518084,78725001,96049,60619.0,1691909,"2023-10-28 16:01:12",Machilipatnam,"David Thaker",Regular,"Iced Tea","Cold Drinks & Juices",726.41,1.0,726.41,Cash,"2023-10-28 16:21:12",0,"2023-10-28 16:21:12",NULL,4,Delivery,"Very fresh and well-packaged.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/kXrKPWsd/softdrink.png,2023-10-28
7637625389,13122744,47591,585299.0,3244890,"2023-10-15 20:26:10",Kalyan-Dombivli,"Yashvi Dalal",Regular,"Pet Treats","Pet Care",799.46,1.0,799.46,Card,"2023-10-15 20:38:10",5,"2023-10-15 20:43:10",Traffic,2,"Product Quality","Customer service was not helpful.",Negative,https://i.postimg.cc/zGbrMQ9C/sad.png,⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-10-15
7311621328,30891209,62428,317242.0,2137564,"2024-04-07 02:34:51",Gudivada,"Azaan Bora",New,Pulses,"Grocery & Staples",198.15,3.0,594.45,Wallet,"2024-04-07 02:48:51",30,"2024-04-07 03:18:51",Traffic,5,"Product Quality","Excellent quality, will buy again!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/jSc7fmbs/grocery.png,2024-04-07
8790217194,38244021,60118,589812.0,3569701,"2024-03-25 01:29:32",Chapra,"Samaksh Oza",Inactive,Detergent,"Household Care",163.03,2.0,326.06,Wallet,"2024-03-25 01:39:32",13,"2024-03-25 01:52:32",Traffic,4,"Customer Service","Delivery was fine, but the product could be better.",Neutral,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/1tnnLzNt/cleaning-tools.png,2024-03-25
1772445313,13071673,87117,557908.0,3212356,"2023-07-21 00:30:42",Jhansi,"Ijaya Bir",Regular,Vitamins,Pharmacy,942.37,3.0,2827.11,Card,"2023-07-21 00:41:42",3,"2023-07-21 00:44:42",Traffic,5,"Product Quality","Very happy with the service!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/W3x7FCP9/pharmacy.png,2023-07-21
159394992,35358395,28600,473929.0,9072707,"2024-08-06 06:44:30",Dindigul,"Hiral Kumar",Inactive,Carrots,"Fruits & Vegetables",440.19,1.0,440.19,Card,"2024-08-06 06:59:30",1,"2024-08-06 07:00:30",Traffic,4,"App Experience","Items were in perfect condition.",Positive,https://i.postimg.cc/X7XSGhNR/smile.png,⭐⭐⭐⭐,https://i.postimg.cc/sgsWvyb6/fruits.png,2024-08-06
7992910755,76218218,85359,243235.0,405271,"2023-07-12 09:11:08",Etawah,"Vedant Dubey",Inactive,"Cat Food","Pet Care",109.03,1.0,109.03,Wallet,"2023-07-12 09:26:08",28,"2023-07-12 09:54:08",Traffic,5,"App Experience","Excellent quality, will buy again!",Positive,https://i.postimg.cc/XYyRxCCx/star.png,⭐⭐⭐⭐⭐,https://i.postimg.cc/FRMdmQjx/pet-food.png,2023-07-12
